Id,SalePrice
1777,107912.89980737222
1778,128610.04486832609
1779,112268.42738095237
1780,169993.61559974746
1781,125035.34194173885
1782,95647.98402236652
1783,136041.39783820347
1784,95253.94265873016
1785,106714.19743867245
1786,159139.22530753963
1787,168768.835494228
1788,74166.84016441891
1789,99754.79469398657
1790,87917.70650793651
1791,192609.5920779221
1792,149824.14930555556
1793,152831.38789682538
1794,140049.56468253967
1795,139677.3839502165
1796,131421.70101010098
1797,126226.01289682541
1798,123330.62922077921
1799,104802.3905952381
1800,122575.48158369408
1801,123591.57062590189
1802,140721.4588492064
1803,150333.304004329
1804,142154.64718406598
1805,141281.21488095238
1806,121244.88369047618
1807,142842.77147366526
1808,123323.90291666667
1809,124363.21642045453
1810,147383.72757936505
1811,123636.32123106059
1812,116659.1077092352
1813,120489.88596320346
1814,98313.9048430736
1815,76048.43713023089
1816,93128.61247863248
1817,142799.22177308804
1818,141074.32261904763
1819,125666.0186706349
1820,86729.5642857143
1821,117623.10828373015
1822,162133.9255753968
1823,77477.97577561329
1824,140852.0212301587
1825,143470.18612914864
1826,100763.37896825398
1827,103978.50170454546
1828,141480.18732864357
1829,115639.21032647908
1830,137665.72826479079
1831,151533.5464484127
1832,130441.53743506494
1833,147222.16041666668
1834,129264.9649206349
1835,148875.92821969697
1836,129464.67063492067
1837,100902.26956349205
1838,134015.1079265873
1839,87573.72460317459
1840,155604.08829365083
1841,144655.0505235043
1842,94394.4527281746
1843,147178.4521428572
1844,138883.39672438675
1845,148545.16226966874
1846,157322.9212914863
1847,175215.42454545456
1848,76572.83062229438
1849,117036.5000036075
1850,124058.17530844154
1851,151196.7984983766
1852,130523.88266594514
1853,144349.7117171717
1854,160492.1517857143
1855,167446.2670634921
1856,219947.02273899707
1857,173873.75132936507
1858,145123.66863095245
1859,120574.77660714288
1860,156330.44304924243
1861,119276.67656593409
1862,303816.7934370491
1863,303394.2934370491
1864,303394.2934370491
1865,335617.4394444445
1866,340352.6502480159
1867,249638.62997925683
1868,299487.7600062437
1869,208475.77580447326
1870,243211.3226082251
1871,262077.00439393934
1872,176375.97273809527
1873,224150.60084325395
1874,138452.94233405488
1875,201374.67245670996
1876,198432.46950914426
1877,220789.31680555557
1878,217120.74309523808
1879,132832.52104978357
1880,131162.0240870241
1881,250602.6321428571
1882,252206.9976551227
1883,200502.78561507934
1884,219059.0138582251
1885,251146.0181547619
1886,283247.4459874847
1887,201758.86428571428
1888,279403.9584722222
1889,173306.20708333334
1890,135145.4568452381
1891,143412.13059163056
1892,113437.63730158731
1893,135599.81428571427
1894,130420.7714123377
1895,147513.32572150073
1896,124204.34140512266
1897,121564.24329710146
1898,116601.16139610391
1899,149083.40916971915
1900,134686.9510515873
1901,162320.47410714286
1902,147385.8830678104
1903,210735.93273809523
1904,140983.63653679652
1905,183186.4642929293
1906,150625.2521626984
1907,195386.26865079365
1908,122019.89724025976
1909,138315.16865079364
1910,123516.84811868686
1911,195266.82125
1912,278925.0743253968
1913,159360.3963699495
1914,72747.38875
1915,315163.37983134924
1916,84874.5464640221
1917,252078.9635416667
1918,137329.92395617667
1919,151433.5820942946
1920,171067.21098977406
1921,395563.3665476191
1922,327964.5836805556
1923,198222.1377886003
1924,217529.23047619048
1925,224518.7186949856
1926,379959.77279130585
1927,137625.2824879227
1928,163289.6879563492
1929,122119.37648809522
1930,134194.00731421358
1931,151633.18063644686
1932,149772.94861111115
1933,174381.0181277056
1934,183590.4198759574
1935,176427.9378246753
1936,192298.43044733047
1937,177993.6617063492
1938,176062.28555645747
1939,256197.53886904762
1940,192909.40104166666
1941,175773.27517153742
1942,185383.86223845597
1943,193930.07875000002
1944,312053.92806096683
1945,360785.814047619
1946,163714.01523809522
1947,315024.8027777778
1948,161441.80023809522
1949,230875.98643849202
1950,170612.99595238094
1951,254501.2455555556
1952,235071.90421626982
1953,173604.65615440116
1954,197061.71806637806
1955,134425.42664835165
1956,281714.69921085855
1957,173301.91812409813
1958,316322.6100979576
1959,136460.78979978355
1960,116665.54165223664
1961,123572.5929761905
1962,95530.9713474026
1963,100645.90884740259
1964,113191.91309523808
1965,145788.02379509382
1966,141023.78687423686
1967,289731.6238789683
1968,424608.31777777785
1969,367350.20398809516
1970,408481.9099702381
1971,382021.13901785715
1972,363884.53509740264
1973,267907.618015873
1974,305881.54319444444
1975,439091.1561607143
1976,289987.7294146825
1977,364978.4816233766
1978,334751.4874801587
1979,338861.79669642856
1980,197381.18912968977
1981,360692.3589239927
1982,228779.5840313853
1983,213410.19505321071
1984,168293.1620818071
1985,224942.78176587302
1986,230024.45822420638
1987,180132.4148611111
1988,181189.77375360753
1989,190414.83839008215
1990,220833.08708333332
1991,216012.9312301587
1992,209504.87713744587
1993,174952.74742243864
1994,229046.00230429292
1995,179454.710029041
1996,250839.91006944445
1997,314904.0929464286
1998,330864.6525198413
1999,255220.7074134199
2000,289841.0221130952
2001,275557.4595932539
2002,255264.58270923523
2003,251662.9797916666
2004,270175.2558531746
2005,242324.81507215006
2006,220536.22295177047
2007,253096.94910714292
2008,201297.9820833333
2009,200642.1534722222
2010,194605.67481684982
2011,144739.0694940476
2012,177537.20181998558
2013,184058.8866089466
2014,189897.61715367966
2015,201436.97450396823
2016,201339.45287698408
2017,195320.8664998196
2018,127716.25324189095
2019,128005.74554069119
2020,126752.73835317457
2021,114680.09823593074
2022,188085.17567640689
2023,153895.1639069264
2024,248252.97313582254
2025,321684.26255952386
2026,184227.68282738095
2027,156620.91987463928
2028,162160.01287698414
2029,172603.56479284604
2030,270584.8388419913
2031,228885.1763095238
2032,248860.13835588022
2033,257620.08533730157
2034,162561.35426587303
2035,205572.24484126986
2036,178176.99650793654
2037,184812.7424603175
2038,275930.2168948413
2039,200153.84511904765
2040,321641.5682007576
2041,269547.65775793657
2042,205312.45604700857
2043,164334.31439393936
2044,171994.72173520926
2045,215186.8625
2046,137754.11970598847
2047,149631.03361263737
2048,136263.506991342
2049,147844.4320472583
2050,172260.19309163053
2051,103074.05178571428
2052,137353.30005411257
2053,145212.92867063492
2054,87773.81824134197
2055,154932.1871230159
2056,125679.33220057718
2057,125971.797558269
2058,233811.85671626986
2059,140604.82191468254
2060,150553.51430555555
2061,172032.83383477636
2062,133673.05625413806
2063,109376.2997871573
2064,137793.67325757578
2065,128121.1857142857
2066,168543.54832070702
2067,140613.78753787876
2068,142439.32798971864
2069,94292.40089285714
2070,104148.73322871573
2071,100503.30376984128
2072,131719.10243145743
2073,135780.77424242426
2074,166867.57660714287
2075,148985.84623015873
2076,120755.14869047623
2077,142333.30172619046
2078,129512.53674948242
2079,132272.76222222223
2080,115846.70535714287
2081,123299.01946428572
2082,142429.2364520202
2083,135123.66291666665
2084,108424.31433982684
2085,135226.10213744588
2086,138441.40982593797
2087,125613.47131673883
2088,123434.64709054833
2089,86625.00648601398
2090,134295.86316107502
2091,120269.7683152958
2092,130523.16715097401
2093,147785.1064980159
2094,121744.89484126985
2095,149442.80873015872
2096,86886.48505411255
2097,93369.59455717893
2098,139893.40433621933
2099,75610.27759920634
2100,124508.87558621932
2101,133383.20208333334
2102,130035.84382936507
2103,98390.63553391056
2104,143415.58250541126
2105,125625.17091360028
2106,93711.84247863248
2107,206782.9496464646
2108,122228.76314935065
2109,120368.93471320346
2110,129851.32887987013
2111,148323.4432142857
2112,143821.5978968254
2113,117907.23668109668
2114,110768.45333333334
2115,156840.74682178933
2116,115436.88511904763
2117,144690.9552777778
2118,129942.65089285719
2119,107590.34450216449
2120,117047.24556277056
2121,104443.01259920635
2122,96682.9438888889
2123,91470.36033910535
2124,182039.67295093794
2125,135126.73322691198
2126,164652.78492063488
2127,144710.20067821065
2128,135754.89873015875
2129,103341.34186507935
2130,145641.73816919193
2131,154454.43255772008
2132,120016.1820165945
2133,119883.95021645023
2134,118437.15570436508
2135,109938.79700396824
2136,103441.71188943001
2137,121839.30625450937
2138,139918.5547222222
2139,151825.35257756137
2140,135127.20624137338
2141,143000.15226190476
2142,137884.79410173156
2143,144873.78877615443
2144,132012.14822510822
2145,132973.47419772256
2146,148270.0853174603
2147,167130.67791666667
2148,133905.651257215
2149,146348.57079004328
2150,207197.63661297038
2151,118735.66337301586
2152,178841.26636904763
2153,166232.76893939392
2154,115913.64465187592
2155,127596.50060966813
2156,263215.64037968975
2157,235725.4235966811
2158,238824.82284451663
2159,209405.25693722945
2160,176510.08704365077
2161,253339.40803571427
2162,415490.99592261907
2163,346837.45747023815
2164,261762.8890773809
2165,179754.10254329006
2166,145156.85197059886
2167,207088.0189980159
2168,210859.1374007936
2169,194929.97420634917
2170,222610.2519029582
2171,149482.91586940835
2172,149326.52379218006
2173,151593.0955357143
2174,242903.76385461757
2175,305488.77664682537
2176,316192.71009823505
2177,251710.63430555555
2178,222359.43938311693
2179,143996.69738455987
2180,230512.60886544007
2181,193043.24443722947
2182,231413.93571428573
2183,195975.25938492065
2184,139845.78273809527
2185,134257.59503968252
2186,150873.28781759908
2187,147252.18423715173
2188,152494.74683531743
2189,218138.89610750368
2190,94194.82655212845
2191,94431.42149260463
2192,100318.36668650793
2193,92974.30947330447
2194,97217.50676767678
2195,114266.79141649413
2196,103773.29113095239
2197,112792.30599206348
2198,143962.04176587303
2199,156048.84692279942
2200,137005.7863997114
2201,129723.08472222222
2202,181106.58009143634
2203,165322.42831439394
2204,163838.5952380952
2205,111669.459484127
2206,142816.97896825397
2207,196031.1587752525
2208,207615.75196331448
2209,200813.26787878785
2210,125683.9094426407
2211,108181.29246031746
2212,108047.38074404765
2213,100915.05308441559
2214,154987.1754960317
2215,94967.14821428574
2216,154504.8382936508
2217,89621.07290521979
2218,95393.20322871573
2219,87928.18881673881
2220,83046.12506854256
2221,313369.3893551588
2222,260116.91197420633
2223,298599.15658369404
2224,217397.9637003968
2225,141542.1187912088
2226,193335.11875
2227,201605.5439484127
2228,268726.1672123016
2229,238063.30668290053
2230,157178.16258089134
2231,219690.51127795814
2232,185456.36157106777
2233,202906.181984127
2234,236629.01562590184
2235,232655.81568986567
2236,288714.56655844155
2237,359419.28319805197
2238,220505.2869565851
2239,129472.06924603177
2240,161784.56264880954
2241,147342.9618398268
2242,139888.099963925
2243,132354.38421356416
2244,93759.36996031746
2245,98409.3966468254
2246,142201.3511904762
2247,107326.05257936509
2248,122079.0322420635
2249,130961.3124503968
2250,137922.06502768063
2251,133423.2531746032
2252,183045.96498917748
2253,162062.42271825398
2254,177918.33467435342
2255,191694.86875624378
2256,179037.85507964256
2257,201609.90916937235
2258,170335.89842261904
2259,182608.70016390615
2260,161521.58351370852
2261,170588.47765873012
2262,209417.44743686874
2263,330595.9718118687
2264,399793.1824206349
2265,168040.16759379508
2266,275313.5441756855
2267,351026.6653823954
2268,364212.71395833336
2269,163918.8812720612
2270,182339.32588383838
2271,220592.65367965368
2272,194328.27480158728
2273,170944.12976190477
2274,177490.31825396826
2275,164502.18998015873
2276,182817.65841810967
2277,181881.35613275616
2278,150342.97926948054
2279,124523.32594030366
2280,119325.05310841328
2281,184286.30986291484
2282,192707.27797619047
2283,96108.39664502165
2284,111554.63689484126
2285,139863.06580086582
2286,127273.56957972582
2287,346379.7278724053
2288,283992.17990079365
2289,366922.4961309523
2290,420011.7681646825
2291,316771.1415728716
2292,409207.13413690473
2293,433035.0067559524
2294,367302.56997023814
2295,413884.3365773809
2296,274019.2572781386
2297,304101.26075396826
2298,328974.8344993895
2299,356589.1547619048
2300,320991.2679893718
2301,281363.952136544
2302,251046.30148809514
2303,237711.44233044735
2304,243428.82113005052
2305,188342.03420454546
2306,198152.125
2307,197131.98113816738
2308,230407.52117694804
2309,271276.70998917747
2310,212527.9786571068
2311,202943.63323412702
2312,187752.13077380948
2313,179148.30419011542
2314,179698.04632062383
2315,176664.44114448052
2316,209752.51686507935
2317,181806.13710317458
2318,177112.4021945416
2319,176209.8051716339
2320,177738.08400252525
2321,254420.27157738098
2322,174669.18618055555
2323,175952.95932539683
2324,172483.60255952377
2325,216380.25778769847
2326,171399.6169146825
2327,217054.51934523805
2328,223694.78530844155
2329,178554.29549218898
2330,182798.6293097603
2331,341026.62983946607
2332,356821.9456746032
2333,303109.4824242424
2334,255635.87065476194
2335,264976.1806349206
2336,332427.7410187035
2337,205115.29282190034
2338,279069.0999792568
2339,240564.62646554835
2340,386803.046590909
2341,227948.41689754688
2342,232358.853968254
2343,226371.08242063495
2344,236551.4721527778
2345,236289.6995229076
2346,210754.6599052337
2347,196750.6309766622
2348,221846.9015972223
2349,186993.81571428577
2350,271190.1383829366
2351,259496.5414285714
2352,253467.88467261908
2353,285055.4273448773
2354,131658.06165674602
2355,141633.80927579367
2356,157806.68100198414
2357,202601.0016756854
2358,201150.81884920638
2359,121743.93394660894
2360,121735.65757811027
2361,140513.67186868686
2362,266858.39603174606
2363,137073.97796717173
2364,160393.46190295817
2365,221737.64480790045
2366,182256.51031288152
2367,220618.9235308442
2368,204948.62061507936
2369,221131.76740981237
2370,170176.37239357864
2371,170275.28163537855
2372,196342.06892309082
2373,254526.42894841265
2374,289137.7862265512
2375,239348.28714285715
2376,270654.62257936515
2377,297651.74013888894
2378,140432.4998015873
2379,200514.34285714285
2380,149108.527732684
2381,161252.56686507937
2382,187907.5074314574
2383,208043.92803571426
2384,235686.16538780663
2385,157702.55307539686
2386,144936.81845238098
2387,135348.20662931842
2388,118282.3563819514
2389,135936.24603174604
2390,146857.17440476193
2391,137542.3077723665
2392,114360.51616522367
2393,162426.79017857142
2394,147684.4507936508
2395,197218.886875
2396,146977.7381132756
2397,209357.3013888889
2398,125744.5340007215
2399,76183.19668498168
2400,69485.59696428571
2401,111981.5759920635
2402,134363.5611489899
2403,138911.10171085858
2404,155375.87486471864
2405,159928.60302197805
2406,131871.86979166666
2407,125637.2168991938
2408,135897.4529220779
2409,139779.92780483406
2410,161846.8159992785
2411,121761.98941054681
2412,153492.21428571426
2413,131118.40668470418
2414,131617.14166666666
2415,131879.83632305198
2416,125289.28898809524
2417,126007.81173340548
2418,123099.24211093858
2419,132507.18686147186
2420,126720.41050724636
2421,151072.5556818182
2422,124832.7183531746
2423,128197.85243145742
2424,147171.7735714286
2425,249187.2201695527
2426,125330.22872113998
2427,124990.39554834054
2428,170438.771809712
2429,117456.52760461764
2430,132615.369047619
2431,124430.45561507938
2432,136080.77186853002
2433,142854.22611832613
2434,139323.7591765873
2435,157741.49534722223
2436,106021.198015873
2437,114095.15207431458
2438,127654.39363079553
2439,116132.24535714285
2440,115844.2523015873
2441,115026.4211309524
2442,108069.25515873016
2443,116820.28228327232
2444,133208.40943181817
2445,101058.61428571428
2446,118035.9013798701
2447,199439.90307539684
2448,142490.77127976186
2449,109571.0911255411
2450,156037.73087301585
2451,132918.42430555556
2452,215745.26225198415
2453,97279.10431637806
2454,129931.996031746
2455,120900.16540404044
2456,125150.08541666667
2457,119113.33452741701
2458,123331.31166666665
2459,103726.94337148961
2460,135243.67257936508
2461,114333.72284722219
2462,132517.82611111115
2463,113771.10957341269
2464,154802.07702020204
2465,133164.46815476188
2466,109521.70074765515
2467,149204.77714285714
2468,98158.09856150791
2469,100777.69991883116
2470,200727.29242597678
2471,190996.18358134918
2472,167151.1311011905
2473,118370.22537698415
2474,120501.44246031747
2475,209642.04209325396
2476,113364.1130952381
2477,130786.87613079553
2478,164616.61777597404
2479,128722.012987013
2480,146005.0956547619
2481,134447.71091269839
2482,137764.01176739924
2483,120940.5482142857
2484,128584.89908189031
2485,124058.28020617666
2486,152739.99007936512
2487,205799.70995670996
2488,139951.910007215
2489,156241.06556637806
2490,149451.0671843434
2491,100443.47784299032
2492,183278.39445207565
2493,162179.55493055555
2494,169622.81823412696
2495,105012.69875992062
2496,237919.38067460316
2497,143415.0266347481
2498,118864.19116161615
2499,99625.77359126984
2500,138930.03600288605
2501,127424.01192460318
2502,141896.2171825397
2503,116038.92738095236
2504,192981.31110209235
2505,217419.71151244588
2506,260297.90428571432
2507,321842.7409126983
2508,261161.67642857143
2509,231649.3481709957
2510,236098.82273538964
2511,185623.48601641413
2512,221771.54386904766
2513,215597.09972222225
2514,237806.590625
2515,152044.0629464286
2516,167763.61834415584
2517,135317.68485750363
2518,144748.1611111111
2519,220984.4001803752
2520,209703.91904761904
2521,194963.0138888889
2522,218347.70548340553
2523,132729.79446248195
2524,139859.15584415584
2525,145755.0715909091
2526,140987.7159632035
2527,122248.1804563492
2528,129728.58676739929
2529,129170.5321969697
2530,123303.81905212844
2531,248253.0496031746
2532,229788.88802308805
2533,204054.8108225108
2534,233623.91457431455
2535,281759.1996947496
2536,232510.35981421353
2537,219465.71738095238
2538,187091.56003427127
2539,182178.44226190474
2540,183858.75460407647
2541,182384.15193903315
2542,169259.17617902934
2543,132680.57431331952
2544,127827.46181637808
2545,134660.76468253965
2546,144915.42835317465
2547,136474.39996947497
2548,147981.03636904765
2549,156564.38595238092
2550,436084.01701846765
2551,146609.96855158728
2552,125195.41246808141
2553,92312.31732593794
2554,120575.50735930735
2555,112789.23779761903
2556,109919.4095021645
2557,119193.60843253967
2558,160686.18791666665
2559,139965.9280952381
2560,131964.0629238817
2561,124399.18273809526
2562,128261.17375541125
2563,140084.06635912697
2564,170608.86305916304
2565,133544.2777417027
2566,146725.91648809524
2567,124908.11749999998
2568,191126.9590674603
2569,194440.18301767678
2570,125003.4094426407
2571,195787.35117694802
2572,161365.99475829728
2573,218452.52837121216
2574,276934.99168290047
2575,119167.56944444445
2576,132884.73513077202
2577,153428.1819029582
2578,92585.81634920633
2579,82366.48353896105
2580,145320.57804202742
2581,138939.69940927127
2582,116479.89168650794
2583,269178.5248214286
2584,162625.97582972585
2585,210836.9666964286
2586,213600.96488095244
2587,199082.02302350424
2588,134842.22766288667
2589,146347.39247835503
2590,219248.7921130952
2591,215057.64365079365
2592,219916.3653128816
2593,260166.22087211395
2594,168293.59056637803
2595,203632.71165216732
2596,340041.8100198412
2597,200480.43199404763
2598,265559.293670635
2599,324286.6194001831
2600,173274.9368001443
2601,135338.88373015873
2602,91173.41845238095
2603,91937.9075865801
2604,86629.29067460317
2605,87876.37609126983
2606,151103.0793269231
2607,178203.1310064935
2608,200215.6476984127
2609,150143.05605158728
2610,111798.21018939395
2611,152405.69664502164
2612,149716.6642559524
2613,124512.57480158731
2614,126385.74736887508
2615,150810.51944444445
2616,137314.70257936505
2617,180591.25200216455
2618,182657.44460317458
2619,207700.19925324674
2620,183378.44441558438
2621,186973.78898809524
2622,194008.4443452381
2623,245954.25374639253
2624,269580.68496031745
2625,299806.81531746034
2626,169233.7749084249
2627,171723.92222222214
2628,386740.4005059524
2629,415614.6396375153
2630,328446.7028472222
2631,421039.5091531385
2632,371399.89653769846
2633,301861.49772366526
2634,380337.44752976194
2635,149270.3572835498
2636,186496.96897546903
2637,172364.9171266234
2638,250802.38143308082
2639,181557.8821428572
2640,154991.28373015876
2641,116322.08522366523
2642,207717.38263888887
2643,109466.35031565656
2644,140299.57763888888
2645,95274.97928391054
2646,92982.3969426407
2647,99770.81331168831
2648,138904.364758436
2649,138381.99774531025
2650,134368.5963961039
2651,151955.39825396825
2652,418031.1437797619
2653,259588.70980158722
2654,261987.15933171
2655,374197.52459686145
2656,318887.8149458874
2657,314280.1957493896
2658,271446.255007215
2659,302549.33511994954
2660,314483.7923015873
2661,337527.4065430403
2662,360244.4167099567
2663,280875.4404401154
2664,260972.66767766955
2665,320524.9581150794
2666,277724.3374296536
2667,171296.62119498552
2668,177731.00088591964
2669,182362.04637896825
2670,269181.95431096683
2671,178617.30139187202
2672,188136.77418650792
2673,211769.07470238098
2674,208796.91721681098
2675,163293.71850198414
2676,191124.23628968257
2677,197492.7253968254
2678,250117.02230970422
2679,280179.83527417027
2680,275764.9896428571
2681,383940.76029581536
2682,326482.41931547615
2683,468078.2758379121
2684,294385.8248349567
2685,327068.47716269846
2686,260114.12900432904
2687,302307.0190963203
2688,224231.89628968257
2689,202133.94284264353
2690,424360.16022456717
2691,199876.26388888888
2692,135951.19305555554
2693,199950.58167658732
2694,141365.68397817464
2695,193718.02044094796
2696,184541.2301472833
2697,195080.55362103175
2698,198270.526984127
2699,190084.04597222217
2700,175414.78736291482
2701,164059.0995670996
2702,129304.98953823955
2703,131463.65946511822
2704,149449.10230463982
2705,124743.49153122841
2706,118745.75346320347
2707,126520.19474025974
2708,134335.8753968254
2709,114064.87788600288
2710,128194.31492408559
2711,281262.70965909085
2712,352506.394680736
2713,175249.45563492065
2714,153749.2274107143
2715,176071.33272664837
2716,155868.01533272286
2717,185678.7307738095
2718,233294.37263167388
2719,153704.4837301587
2720,159500.84009920634
2721,141404.62833694083
2722,152690.4507753358
2723,146293.48495670996
2724,129819.6051628866
2725,132854.59190821258
2726,139723.0783730159
2727,165826.89811507938
2728,160767.05178571428
2729,154004.0025793651
2730,140264.56572420636
2731,118018.30811507937
2732,119617.37936507934
2733,159552.54391483514
2734,147225.20351731605
2735,131643.93984291673
2736,143484.21807359305
